# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e-01
# Aref          : 1.00000000e-03
# CofR          : (2.00000000e-01 2.00000000e-01 5.00000000e-03)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
0.053           	2.24058341e+00	2.48937665e-16	-5.69901026e-03	1.72366370e-17	-2.61653668e-04	7.18762880e-18	1.12029170e+00	1.12029170e+00	1.31656462e-16	1.17281204e-16	-3.11115880e-03	-2.58785146e-03
0.0535          	2.24224993e+00	2.45808969e-16	-5.76768613e-03	1.79421577e-17	-2.67673878e-04	7.16433437e-18	1.12112497e+00	1.12112497e+00	1.30068819e-16	1.15740150e-16	-3.15151694e-03	-2.61616919e-03
0.054           	2.24398906e+00	2.42710718e-16	-5.83768961e-03	1.86337153e-17	-2.73672734e-04	7.13367305e-18	1.12199453e+00	1.12199453e+00	1.28489032e-16	1.14221686e-16	-3.19251754e-03	-2.64517207e-03
0.0545          	2.24584610e+00	2.39647570e-16	-5.90121227e-03	1.93132699e-17	-2.79690458e-04	7.10151752e-18	1.12292305e+00	1.12292305e+00	1.26925303e-16	1.12722268e-16	-3.23029659e-03	-2.67091568e-03
0.055           	2.24775998e+00	2.36624953e-16	-5.97685973e-03	1.99797448e-17	-2.85710047e-04	7.06750545e-18	1.12387999e+00	1.12387999e+00	1.25379982e-16	1.11244971e-16	-3.27413991e-03	-2.70271982e-03
0.0555          	2.24976343e+00	2.33625619e-16	-6.02172722e-03	2.06313756e-17	-2.91727235e-04	7.02694840e-18	1.12488171e+00	1.12488171e+00	1.23839758e-16	1.09785861e-16	-3.30259085e-03	-2.71913638e-03
0.056           	2.25181470e+00	2.30666608e-16	-6.06129222e-03	2.12723313e-17	-2.97738965e-04	6.98623375e-18	1.12590735e+00	1.12590735e+00	1.22319538e-16	1.08347070e-16	-3.32838507e-03	-2.73290714e-03
0.0565          	2.25396128e+00	2.27735705e-16	-6.11806871e-03	2.18992781e-17	-3.03733165e-04	6.93858370e-18	1.12698064e+00	1.12698064e+00	1.20806436e-16	1.06929269e-16	-3.36276752e-03	-2.75530119e-03
0.057           	2.25618261e+00	2.24837765e-16	-6.20630681e-03	2.25171033e-17	-3.09738069e-04	6.89000159e-18	1.12809131e+00	1.12809131e+00	1.19308884e-16	1.05528881e-16	-3.41289147e-03	-2.79341534e-03
0.0575          	2.25846812e+00	2.21964145e-16	-6.25862429e-03	2.31241054e-17	-3.15731272e-04	6.83756534e-18	1.12923406e+00	1.12923406e+00	1.17819638e-16	1.04144507e-16	-3.44504342e-03	-2.81358087e-03
0.058           	2.26084071e+00	2.19122885e-16	-6.33166265e-03	2.37193372e-17	-3.21746648e-04	6.78246611e-18	1.13042035e+00	1.13042035e+00	1.16343909e-16	1.02778977e-16	-3.48757797e-03	-2.84408468e-03
0.0585          	2.26326741e+00	2.16312537e-16	-6.40288725e-03	2.43029089e-17	-3.27765397e-04	6.72455466e-18	1.13163370e+00	1.13163370e+00	1.14880823e-16	1.01431714e-16	-3.52920902e-03	-2.87367823e-03
0.059           	2.26576336e+00	2.13533552e-16	-6.48531426e-03	2.48759516e-17	-3.33789055e-04	6.66543876e-18	1.13288168e+00	1.13288168e+00	1.13432215e-16	1.00101337e-16	-3.57644618e-03	-2.90886807e-03
0.0595          	2.26831309e+00	2.10766152e-16	-6.53401248e-03	2.54397537e-17	-3.39819319e-04	6.59775447e-18	1.13415655e+00	1.13415655e+00	1.11980830e-16	9.87853213e-17	-3.60682556e-03	-2.92718692e-03
0.06            	2.27091282e+00	2.08038849e-16	-6.59673214e-03	2.59933905e-17	-3.45851860e-04	6.53320559e-18	1.13545641e+00	1.13545641e+00	1.10552630e-16	9.74862190e-17	-3.64421793e-03	-2.95251421e-03
0.0605          	2.27359104e+00	2.05335862e-16	-6.68065942e-03	2.65349579e-17	-3.51898165e-04	6.46345572e-18	1.13679552e+00	1.13679552e+00	1.09131387e-16	9.62044755e-17	-3.69222787e-03	-2.98843154e-03
0.061           	2.27631242e+00	2.02662835e-16	-6.75402059e-03	2.70682740e-17	-3.57965611e-04	6.39461066e-18	1.13815621e+00	1.13815621e+00	1.07726028e-16	9.49368068e-17	-3.73497591e-03	-3.01904468e-03
0.0615          	2.27910205e+00	2.00008943e-16	-6.83701675e-03	2.75935937e-17	-3.64047108e-04	6.32168002e-18	1.13955102e+00	1.13955102e+00	1.06326151e-16	9.36827913e-17	-3.78255548e-03	-3.05446127e-03
0.062           	2.28194957e+00	1.97372914e-16	-6.89483415e-03	2.81100585e-17	-3.70140335e-04	6.24502957e-18	1.14097478e+00	1.14097478e+00	1.04931486e-16	9.24414273e-17	-3.81755741e-03	-3.07727674e-03
0.0625          	2.28480269e+00	1.94764914e-16	-7.00739609e-03	2.86145897e-17	-3.76332021e-04	6.16699538e-18	1.14240135e+00	1.14240135e+00	1.03549452e-16	9.12154615e-17	-3.88003007e-03	-3.12736602e-03
0.063           	2.28781781e+00	1.92185695e-16	-7.02592705e-03	2.91148629e-17	-3.82384457e-04	6.08669539e-18	1.14390890e+00	1.14390890e+00	1.02179543e-16	9.00061521e-17	-3.89534798e-03	-3.13057907e-03
0.0635          	2.29079329e+00	1.89629635e-16	-7.10482819e-03	2.96038983e-17	-3.88458894e-04	6.00573048e-18	1.14539664e+00	1.14539664e+00	1.00820548e-16	8.88090869e-17	-3.94087299e-03	-3.16395520e-03
0.064           	2.29382268e+00	1.87085455e-16	-7.15604098e-03	3.00882961e-17	-3.94533172e-04	5.92264036e-18	1.14691134e+00	1.14691134e+00	9.94653677e-17	8.76200870e-17	-3.97255366e-03	-3.18348732e-03
0.0645          	2.29695381e+00	1.84582032e-16	-7.27744870e-03	3.05548953e-17	-4.00770912e-04	5.83526170e-18	1.14847690e+00	1.14847690e+00	9.81262775e-17	8.64557541e-17	-4.03949526e-03	-3.23795344e-03
0.065           	2.30009501e+00	1.82086871e-16	-7.35293674e-03	3.10214927e-17	-4.07007148e-04	5.74838467e-18	1.15004750e+00	1.15004750e+00	9.67918200e-17	8.52950506e-17	-4.08347552e-03	-3.26946122e-03
0.0655          	2.30327493e+00	1.79609459e-16	-7.42160187e-03	3.14808612e-17	-4.13241325e-04	5.65791571e-18	1.15163747e+00	1.15163747e+00	9.54626450e-17	8.41468136e-17	-4.12404226e-03	-3.29755961e-03
0.066           	2.30649066e+00	1.77163962e-16	-7.49771927e-03	3.19298603e-17	-4.19477529e-04	5.57049667e-18	1.15324533e+00	1.15324533e+00	9.41524779e-17	8.30114845e-17	-4.16833716e-03	-3.32938211e-03
0.0665          	2.30977035e+00	1.74738395e-16	-7.57091060e-03	3.23709157e-17	-4.25723056e-04	5.47760327e-18	1.15488517e+00	1.15488517e+00	9.28468008e-17	8.18915943e-17	-4.21117835e-03	-3.35973224e-03
0.067           	2.31312290e+00	1.72323798e-16	-7.61378569e-03	3.28084719e-17	-4.31953834e-04	5.38285012e-18	1.15656145e+00	1.15656145e+00	9.15447493e-17	8.07790491e-17	-4.23884668e-03	-3.37493901e-03
0.0675          	2.31638090e+00	1.69932175e-16	-7.78792726e-03	3.32323286e-17	-4.38441174e-04	5.29111612e-18	1.15819045e+00	1.15819045e+00	9.02572038e-17	7.96749716e-17	-4.33240480e-03	-3.45552246e-03
0.068           	2.31980303e+00	1.67566301e-16	-7.90771192e-03	3.36511966e-17	-4.44909239e-04	5.19132984e-18	1.15990152e+00	1.15990152e+00	8.89744804e-17	7.85918207e-17	-4.39876520e-03	-3.50894672e-03
0.0685          	2.32319458e+00	1.65197941e-16	-7.93668929e-03	3.40737575e-17	-4.51260937e-04	5.09463721e-18	1.16159729e+00	1.16159729e+00	8.76936077e-17	7.75043333e-17	-4.41960558e-03	-3.51708371e-03
0.069           	2.32661638e+00	1.62855410e-16	-7.99125736e-03	3.44874731e-17	-4.57568412e-04	4.99670635e-18	1.16330819e+00	1.16330819e+00	8.64244113e-17	7.64309986e-17	-4.45319709e-03	-3.53806027e-03
0.0695          	2.33011257e+00	1.60538701e-16	-8.07897834e-03	3.48893390e-17	-4.63952089e-04	4.89591699e-18	1.16505628e+00	1.16505628e+00	8.51652674e-17	7.53734334e-17	-4.50344126e-03	-3.57553708e-03
0.07            	2.33360623e+00	1.58237922e-16	-8.20878223e-03	3.52851353e-17	-4.70495983e-04	4.79585286e-18	1.16680312e+00	1.16680312e+00	8.39148139e-17	7.43231082e-17	-4.57488710e-03	-3.63389513e-03
0.0705          	2.33723101e+00	1.55958668e-16	-8.21210523e-03	3.56760354e-17	-4.76879460e-04	4.68973034e-18	1.16861551e+00	1.16861551e+00	8.26690642e-17	7.32896036e-17	-4.58293207e-03	-3.62917315e-03
0.071           	2.34081562e+00	1.53693853e-16	-8.30451297e-03	3.60605760e-17	-4.83329012e-04	4.58554751e-18	1.17040781e+00	1.17040781e+00	8.14324740e-17	7.22613790e-17	-4.63558550e-03	-3.66892747e-03
0.0715          	2.34440482e+00	1.51426167e-16	-8.35616217e-03	3.64464612e-17	-4.89728569e-04	4.47939478e-18	1.17220241e+00	1.17220241e+00	8.01924782e-17	7.12336887e-17	-4.66780965e-03	-3.68835252e-03
0.072           	2.34811398e+00	1.49217847e-16	-8.51815516e-03	3.68081852e-17	-4.96386489e-04	4.37076129e-18	1.17405699e+00	1.17405699e+00	7.89796846e-17	7.02381620e-17	-4.75546407e-03	-3.76269109e-03
0.0725          	2.35178844e+00	1.46998320e-16	-8.59307716e-03	3.71776468e-17	-5.03051036e-04	4.26334657e-18	1.17589422e+00	1.17589422e+00	7.77625067e-17	6.92358136e-17	-4.79958961e-03	-3.79348754e-03
0.073           	2.35549208e+00	1.44796100e-16	-8.68033761e-03	3.75413705e-17	-5.09729857e-04	4.15494796e-18	1.17774604e+00	1.17774604e+00	7.65529979e-17	6.82431019e-17	-4.84989866e-03	-3.83043895e-03
0.0735          	2.35921722e+00	1.42613472e-16	-8.77526236e-03	3.78994559e-17	-5.16426537e-04	4.04581346e-18	1.17960861e+00	1.17960861e+00	7.53525493e-17	6.72609224e-17	-4.90405772e-03	-3.87120464e-03
0.074           	2.36296332e+00	1.40443651e-16	-8.85839125e-03	3.82534799e-17	-5.23135083e-04	3.93553701e-18	1.18148166e+00	1.18148166e+00	7.41573624e-17	6.62862884e-17	-4.95233071e-03	-3.90606054e-03
0.0745          	2.36676935e+00	1.38285006e-16	-8.94202614e-03	3.86010177e-17	-5.29896569e-04	3.82179022e-18	1.18338468e+00	1.18338468e+00	7.29642932e-17	6.53207128e-17	-5.00090964e-03	-3.94111650e-03
0.075           	2.37056606e+00	1.36148270e-16	-9.02509404e-03	3.89438464e-17	-5.36675812e-04	3.70924715e-18	1.18528303e+00	1.18528303e+00	7.17833823e-17	6.43648881e-17	-5.04922283e-03	-3.97587121e-03
0.0755          	2.37440188e+00	1.34022661e-16	-9.12491460e-03	3.92855700e-17	-5.43488160e-04	3.59677328e-18	1.18720094e+00	1.18720094e+00	7.06081040e-17	6.34145575e-17	-5.10594546e-03	-4.01896914e-03
0.076           	2.37825562e+00	1.31914653e-16	-9.21396916e-03	3.96196014e-17	-5.50333064e-04	3.48168372e-18	1.18912781e+00	1.18912781e+00	6.94390101e-17	6.24756426e-17	-5.15731764e-03	-4.05665152e-03
0.0765          	2.38213027e+00	1.29821177e-16	-9.30130462e-03	3.99493870e-17	-5.57211749e-04	3.36578596e-18	1.19106513e+00	1.19106513e+00	6.82763746e-17	6.15448027e-17	-5.20786406e-03	-4.09344056e-03
0.077           	2.38604990e+00	1.27737416e-16	-9.38204424e-03	4.02757232e-17	-5.64111222e-04	3.24707744e-18	1.19302495e+00	1.19302495e+00	6.71157856e-17	6.06216308e-17	-5.25513334e-03	-4.12691090e-03
0.0775          	2.38993374e+00	1.25677519e-16	-9.49826836e-03	4.05964327e-17	-5.71061205e-04	3.13047345e-18	1.19496687e+00	1.19496687e+00	6.59692331e-17	5.97082862e-17	-5.32019538e-03	-4.17807297e-03
0.078           	2.39387980e+00	1.23630163e-16	-9.56648587e-03	4.09137866e-17	-5.78066308e-04	3.01367152e-18	1.19693990e+00	1.19693990e+00	6.48287532e-17	5.88014102e-17	-5.36130924e-03	-4.20517663e-03
0.0785          	2.39783300e+00	1.21597389e-16	-9.67050234e-03	4.12274195e-17	-5.85109095e-04	2.89491197e-18	1.19891650e+00	1.19891650e+00	6.36936063e-17	5.79037823e-17	-5.42036026e-03	-4.25014207e-03
0.079           	2.40182249e+00	1.19569286e-16	-9.76029239e-03	4.15384559e-17	-5.92171411e-04	2.77281783e-18	1.20091125e+00	1.20091125e+00	6.25574609e-17	5.70118253e-17	-5.47231761e-03	-4.28797478e-03
0.0795          	2.40580574e+00	1.17562112e-16	-9.84074366e-03	4.18437753e-17	-5.99271296e-04	2.65128388e-18	1.20290287e+00	1.20290287e+00	6.14323400e-17	5.61297723e-17	-5.51964313e-03	-4.32110053e-03
0.08            	2.40982519e+00	1.15566264e-16	-9.93846202e-03	4.21479812e-17	-6.06398515e-04	2.52901000e-18	1.20491259e+00	1.20491259e+00	6.03121420e-17	5.52541220e-17	-5.57562952e-03	-4.36283249e-03
0.0805          	2.41384321e+00	1.13587445e-16	-1.00342367e-02	4.24449100e-17	-6.13576017e-04	2.40549969e-18	1.20692161e+00	1.20692161e+00	5.91992220e-17	5.43882226e-17	-5.63069435e-03	-4.40354232e-03
0.081           	2.41788545e+00	1.11622750e-16	-1.01261115e-02	4.27424356e-17	-6.20780327e-04	2.28184152e-18	1.20894272e+00	1.20894272e+00	5.80932166e-17	5.35295336e-17	-5.68383609e-03	-4.44227543e-03
0.0815          	2.42193440e+00	1.09671008e-16	-1.02191117e-02	4.30346871e-17	-6.28027721e-04	2.15681981e-18	1.21096720e+00	1.21096720e+00	5.69923239e-17	5.26786843e-17	-5.73758356e-03	-4.48152812e-03
0.082           	2.42600454e+00	1.07727291e-16	-1.03145874e-02	4.33240706e-17	-6.35330900e-04	2.02953092e-18	1.21300227e+00	1.21300227e+00	5.58931764e-17	5.18341146e-17	-5.79262460e-03	-4.52196280e-03
0.0825          	2.43002199e+00	1.05806040e-16	-1.04568448e-02	4.36093258e-17	-6.42741562e-04	1.90604795e-18	1.21501099e+00	1.21501099e+00	5.48090680e-17	5.09969721e-17	-5.87116395e-03	-4.58568082e-03
0.083           	2.43421194e+00	1.03893937e-16	-1.04555575e-02	4.38936686e-17	-6.49994663e-04	1.77208576e-18	1.21710597e+00	1.21710597e+00	5.37190543e-17	5.01748827e-17	-5.87777342e-03	-4.57778410e-03
0.0835          	2.43832975e+00	1.01994063e-16	-1.05467064e-02	4.41735523e-17	-6.57327939e-04	1.64193458e-18	1.21916487e+00	1.21916487e+00	5.26389663e-17	4.93550971e-17	-5.93068115e-03	-4.61602528e-03
0.084           	2.44245321e+00	1.00109059e-16	-1.06363307e-02	4.44495942e-17	-6.64725450e-04	1.51047235e-18	1.22122660e+00	1.22122660e+00	5.15650019e-17	4.85440572e-17	-5.98289079e-03	-4.65343989e-03
0.0845          	2.44655958e+00	9.82372135e-17	-1.07123405e-02	4.47252596e-17	-6.72150399e-04	1.37993856e-18	1.22327979e+00	1.22327979e+00	5.04985453e-17	4.77386682e-17	-6.02832065e-03	-4.68401985e-03
0.085           	2.45064664e+00	9.63708296e-17	-1.07615872e-02	4.50020754e-17	-6.79544433e-04	1.24865589e-18	1.22532332e+00	1.22532332e+00	4.94340707e-17	4.69367589e-17	-6.06033801e-03	-4.70124914e-03
0.0855          	2.45491477e+00	9.45489740e-17	-1.09459263e-02	4.52586399e-17	-6.87181502e-04	1.10973419e-18	1.22745738e+00	1.22745738e+00	4.83842212e-17	4.61647528e-17	-6.16014466e-03	-4.78578165e-03
0.086           	2.45906499e+00	9.27220536e-17	-1.10351172e-02	4.55238584e-17	-6.94806052e-04	9.73889382e-19	1.22953250e+00	1.22953250e+00	4.73349162e-17	4.53871374e-17	-6.21236463e-03	-4.82275253e-03
0.0865          	2.46326212e+00	9.09023726e-17	-1.11192488e-02	4.57862283e-17	-7.02451867e-04	8.34328952e-19	1.23163106e+00	1.23163106e+00	4.62855153e-17	4.46168573e-17	-6.26207629e-03	-4.85717255e-03
0.087           	2.46743145e+00	8.91045020e-17	-1.12004765e-02	4.60476212e-17	-7.10112599e-04	6.97929818e-19	1.23371573e+00	1.23371573e+00	4.52501808e-17	4.38543212e-17	-6.31035087e-03	-4.89012568e-03
0.0875          	2.47162272e+00	8.73190446e-17	-1.12803405e-02	4.63048852e-17	-7.17791843e-04	5.57667482e-19	1.23581136e+00	1.23581136e+00	4.42171898e-17	4.31018548e-17	-6.35796211e-03	-4.92237842e-03
0.088           	2.47583353e+00	8.55424974e-17	-1.13495608e-02	4.65613054e-17	-7.25480148e-04	4.15277680e-19	1.23791677e+00	1.23791677e+00	4.31865264e-17	4.23559710e-17	-6.40026056e-03	-4.94930026e-03
0.0885          	2.48008279e+00	8.37821374e-17	-1.14147072e-02	4.68146949e-17	-7.33171610e-04	2.69895074e-19	1.24004140e+00	1.24004140e+00	4.21609638e-17	4.16211736e-17	-6.44052521e-03	-4.97418199e-03
0.089           	2.48433350e+00	8.20385002e-17	-1.14666785e-02	4.70646291e-17	-7.40862162e-04	1.22702258e-19	1.24216675e+00	1.24216675e+00	4.11419524e-17	4.08965479e-17	-6.47420142e-03	-4.99247710e-03
0.0895          	2.48844784e+00	8.03082728e-17	-1.16642819e-02	4.73115049e-17	-7.48785282e-04	-1.67532464e-20	1.24422392e+00	1.24422392e+00	4.01373832e-17	4.01708897e-17	-6.58092623e-03	-5.08335566e-03
0.09            	2.49269401e+00	7.85892838e-17	-1.17486969e-02	4.75571110e-17	-7.56686164e-04	-1.66280455e-19	1.24634700e+00	1.24634700e+00	3.91283614e-17	3.94609223e-17	-6.63103461e-03	-5.11766228e-03
0.0905          	2.49694519e+00	7.68912405e-17	-1.18237359e-02	4.78003703e-17	-7.64585117e-04	-3.16457020e-19	1.24847259e+00	1.24847259e+00	3.81291632e-17	3.87620773e-17	-6.67645304e-03	-5.14728281e-03
0.091           	2.50121107e+00	7.52075223e-17	-1.19145340e-02	4.80400251e-17	-7.72501050e-04	-4.69092857e-19	1.25060554e+00	1.25060554e+00	3.71346683e-17	3.80728540e-17	-6.72976804e-03	-5.18476594e-03
0.0915          	2.50554083e+00	7.35527515e-17	-1.20630346e-02	4.82698604e-17	-7.80527952e-04	-6.25257549e-19	1.25277041e+00	1.25277041e+00	3.61511182e-17	3.74016333e-17	-6.81204524e-03	-5.25098934e-03
0.092           	2.50972296e+00	7.18594617e-17	-1.20531107e-02	4.85228841e-17	-7.88349045e-04	-7.80049050e-19	1.25486148e+00	1.25486148e+00	3.51496818e-17	3.67097799e-17	-6.81490441e-03	-5.23820632e-03
0.0925          	2.51393329e+00	7.02081998e-17	-1.20861604e-02	4.87638069e-17	-7.96189119e-04	-9.33955028e-19	1.25696664e+00	1.25696664e+00	3.41701449e-17	3.60380549e-17	-6.83926933e-03	-5.24689109e-03
0.093           	2.51820114e+00	6.85840548e-17	-1.21787795e-02	4.89954100e-17	-8.04114234e-04	-1.09291611e-18	1.25910057e+00	1.25910057e+00	3.31991113e-17	3.53849435e-17	-6.89350400e-03	-5.28527553e-03
0.0935          	2.52245694e+00	6.69644034e-17	-1.23247538e-02	4.92260230e-17	-8.12152550e-04	-1.25436947e-18	1.26122847e+00	1.26122847e+00	3.22278322e-17	3.47365711e-17	-6.97452943e-03	-5.35022433e-03
0.094           	2.52681751e+00	6.53659678e-17	-1.23181757e-02	4.94562168e-17	-8.20062205e-04	-1.42290903e-18	1.26340875e+00	1.26340875e+00	3.12600748e-17	3.41058929e-17	-6.97915007e-03	-5.33902566e-03
0.0945          	2.53110775e+00	6.37826786e-17	-1.23892007e-02	4.96829114e-17	-8.28009547e-04	-1.59004987e-18	1.26555388e+00	1.26555388e+00	3.03012894e-17	3.34813892e-17	-7.02260992e-03	-5.36659083e-03
0.095           	2.53540358e+00	6.22144975e-17	-1.24685606e-02	4.99087999e-17	-8.36022794e-04	-1.75667329e-18	1.26770179e+00	1.26770179e+00	2.93505755e-17	3.28639221e-17	-7.07030310e-03	-5.39825751e-03
0.0955          	2.53969413e+00	6.06578468e-17	-1.25397981e-02	5.01336758e-17	-8.44066823e-04	-1.92677519e-18	1.26984706e+00	1.26984706e+00	2.84021482e-17	3.22556986e-17	-7.11396588e-03	-5.42583223e-03
0.096           	2.54399170e+00	5.91113579e-17	-1.26037253e-02	5.03588840e-17	-8.52123795e-04	-2.09921175e-18	1.27199585e+00	1.27199585e+00	2.74564672e-17	3.16548907e-17	-7.15398645e-03	-5.44973886e-03
0.0965          	2.54824151e+00	5.75732039e-17	-1.26237891e-02	5.05874137e-17	-8.60112260e-04	-2.27235078e-18	1.27412075e+00	1.27412075e+00	2.65142512e-17	3.10589527e-17	-7.17200679e-03	-5.45178227e-03
0.097           	2.55263513e+00	5.60863418e-17	-1.27873734e-02	5.07942404e-17	-8.68288376e-04	-2.45271450e-18	1.27631757e+00	1.27631757e+00	2.55904564e-17	3.04958854e-17	-7.26197506e-03	-5.52539831e-03
0.0975          	2.55694350e+00	5.45962452e-17	-1.28658144e-02	5.10109816e-17	-8.76455459e-04	-2.63146164e-18	1.27847175e+00	1.27847175e+00	2.46666609e-17	2.99295842e-17	-7.30936265e-03	-5.55645173e-03
0.098           	2.56125111e+00	5.31163028e-17	-1.29307047e-02	5.12279782e-17	-8.84591798e-04	-2.81343903e-18	1.28062555e+00	1.28062555e+00	2.37447124e-17	2.93715904e-17	-7.34994416e-03	-5.58076056e-03
0.0985          	2.56555764e+00	5.16531121e-17	-1.29872072e-02	5.14435606e-17	-8.92709510e-04	-2.99692195e-18	1.28277882e+00	1.28277882e+00	2.28296341e-17	2.88234780e-17	-7.38631312e-03	-5.60089410e-03
0.099           	2.56986286e+00	5.02061006e-17	-1.30538260e-02	5.16577482e-17	-9.00803077e-04	-3.18327240e-18	1.28493143e+00	1.28493143e+00	2.19197779e-17	2.82863227e-17	-7.42771610e-03	-5.62610994e-03
0.0995          	2.57419697e+00	4.87708241e-17	-1.31096376e-02	5.18710333e-17	-9.08907839e-04	-3.37169884e-18	1.28709849e+00	1.28709849e+00	2.10137132e-17	2.77571109e-17	-7.46372665e-03	-5.64591097e-03
0.1             	2.57851206e+00	4.73544777e-17	-1.31684001e-02	5.20818272e-17	-9.16996397e-04	-3.56334347e-18	1.28925603e+00	1.28925603e+00	2.01138954e-17	2.72405823e-17	-7.50119647e-03	-5.66720367e-03
0.1005          	2.58284554e+00	4.59528547e-17	-1.32325106e-02	5.22915970e-17	-9.25075873e-04	-3.75733820e-18	1.29142277e+00	1.29142277e+00	1.92190892e-17	2.67337656e-17	-7.54133118e-03	-5.69117944e-03
0.101           	2.58718997e+00	4.45629840e-17	-1.32856021e-02	5.25011815e-17	-9.33141931e-04	-3.95454794e-18	1.29359498e+00	1.29359498e+00	1.83269441e-17	2.62360399e-17	-7.57594296e-03	-5.70965910e-03
0.1015          	2.59151192e+00	4.31961607e-17	-1.33389823e-02	5.27077133e-17	-9.41189344e-04	-4.15289566e-18	1.29575596e+00	1.29575596e+00	1.74451847e-17	2.57509760e-17	-7.61068051e-03	-5.72830182e-03
0.102           	2.59584609e+00	4.18407474e-17	-1.33974888e-02	5.29141809e-17	-9.49216430e-04	-4.35441078e-18	1.29792305e+00	1.29792305e+00	1.65659629e-17	2.52747845e-17	-7.64796085e-03	-5.74952799e-03
0.1025          	2.60018013e+00	4.05055624e-17	-1.34582951e-02	5.31178051e-17	-9.57228621e-04	-4.55824745e-18	1.30009007e+00	1.30009007e+00	1.56945338e-17	2.48110287e-17	-7.68637615e-03	-5.77191891e-03
0.103           	2.60452762e+00	3.91711565e-17	-1.35012711e-02	5.33249675e-17	-9.65209283e-04	-4.76560481e-18	1.30226381e+00	1.30226381e+00	1.48199734e-17	2.43511830e-17	-7.71584485e-03	-5.78542628e-03
0.1035          	2.60885127e+00	3.78689057e-17	-1.35594320e-02	5.35261140e-17	-9.73161630e-04	-4.97397510e-18	1.30442564e+00	1.30442564e+00	1.39604777e-17	2.39084279e-17	-7.75287765e-03	-5.80655439e-03
0.104           	2.61317265e+00	3.65748349e-17	-1.36120326e-02	5.37294682e-17	-9.81111595e-04	-5.18290663e-18	1.30658632e+00	1.30658632e+00	1.31045108e-17	2.34703241e-17	-7.78712791e-03	-5.82490472e-03
0.1045          	2.61745833e+00	3.53000184e-17	-1.37075630e-02	5.39302657e-17	-9.89068475e-04	-5.39324356e-18	1.30872917e+00	1.30872917e+00	1.22567657e-17	2.30432528e-17	-7.84284999e-03	-5.86471304e-03
0.105           	2.62191352e+00	3.40349053e-17	-1.36556082e-02	5.41298582e-17	-9.96825557e-04	-5.61790091e-18	1.31095676e+00	1.31095676e+00	1.13995517e-17	2.26353536e-17	-7.82462963e-03	-5.83097852e-03
0.1055          	2.62626312e+00	3.27879135e-17	-1.36965251e-02	5.43292548e-17	-1.00456936e-03	-5.83660288e-18	1.31313156e+00	1.31313156e+00	1.05573539e-17	2.22305596e-17	-7.85283191e-03	-5.84369318e-03
0.106           	2.63060212e+00	3.15569580e-17	-1.37434663e-02	5.45272998e-17	-1.01229834e-03	-6.05727300e-18	1.31530106e+00	1.31530106e+00	9.72120601e-18	2.18357520e-17	-7.88403149e-03	-5.85943482e-03
0.1065          	2.63493684e+00	3.03419615e-17	-1.37801512e-02	5.47245195e-17	-1.01999755e-03	-6.27970293e-18	1.31746842e+00	1.31746842e+00	8.89127782e-18	2.14506837e-17	-7.91007315e-03	-5.87007805e-03
0.107           	2.63928621e+00	2.91386093e-17	-1.38232775e-02	5.49219697e-17	-1.02764961e-03	-6.50549009e-18	1.31964310e+00	1.31964310e+00	8.06381458e-18	2.10747948e-17	-7.93928836e-03	-5.88398914e-03
0.1075          	2.64362472e+00	2.79527477e-17	-1.38587834e-02	5.51181215e-17	-1.03524783e-03	-6.73287383e-18	1.32181236e+00	1.32181236e+00	7.24350001e-18	2.07092477e-17	-7.96463956e-03	-5.89414389e-03
0.108           	2.64794789e+00	2.67694620e-17	-1.38585600e-02	5.53177562e-17	-1.04275604e-03	-6.96255805e-18	1.32397395e+00	1.32397395e+00	6.42217297e-18	2.03472891e-17	-7.97203602e-03	-5.88652394e-03
0.1085          	2.65227552e+00	2.56100961e-17	-1.38732020e-02	5.55148877e-17	-1.05020135e-03	-7.19262094e-18	1.32613776e+00	1.32613776e+00	5.61242709e-18	1.99976690e-17	-7.98680237e-03	-5.88639967e-03
0.109           	2.65673950e+00	2.44956961e-17	-1.39884512e-02	5.56940558e-17	-1.05773967e-03	-7.43045399e-18	1.32836975e+00	1.32836975e+00	4.81739408e-18	1.96783021e-17	-8.05196525e-03	-5.93648592e-03
0.1095          	2.66110334e+00	2.33659859e-17	-1.40039541e-02	5.58866916e-17	-1.06513827e-03	-7.66904452e-18	1.33055167e+00	1.33055167e+00	4.01394844e-18	1.93520375e-17	-8.06711531e-03	-5.93683876e-03
0.11            	2.66541537e+00	2.22568870e-17	-1.40384531e-02	5.60804218e-17	-1.07245964e-03	-7.90318238e-18	1.33270768e+00	1.33270768e+00	3.22526112e-18	1.90316259e-17	-8.09168622e-03	-5.94676693e-03
